Text,Text Number,License,Text By,Translation By,Language,File Name,Source,ISO639-3,Script,Parallel ID,Story Category
"Once upon a time, there was a
man who thought that the
youth were wiser than their
elders. He even bragged about
it before his wife.
He said to her, ""I am wiser than
your father.""
His wife disagreed with him, but
he would not listen to her.",0,CC-BY,Cornelius Wekunya,,en,0207_the-wise-man.md,global-asp/asp-source,eng,Latn,asp_0207,asp
"One day when the wife went to
see her parents, she told her
father about how his son-in-law
claims to be wiser than him
because he is younger.
The old man sent his daughter
back to ask her husband if he
still held the same view.",1,CC-BY,Cornelius Wekunya,,en,0207_the-wise-man.md,global-asp/asp-source,eng,Latn,asp_0207,asp
"Her husband sent her back. ""Go
and tell your father to prepare
for me a drink brewed from
mist.""
""Now I will prove to my fatherin-law that I am indeed very
wise,"" he chuckled.
No one can make a drink from
mist.",2,CC-BY,Cornelius Wekunya,,en,0207_the-wise-man.md,global-asp/asp-source,eng,Latn,asp_0207,asp
"The father-in-law just laughed it
off as no alcohol could be made
out of mist. However, the old
man sent the daughter back
with a message accepting the
challenge of preparing a brew
from mist. But on condition that
when it was ready, the one to
collect it should neither be a
man nor a woman.",3,CC-BY,Cornelius Wekunya,,en,0207_the-wise-man.md,global-asp/asp-source,eng,Latn,asp_0207,asp
"The son-in-law found himself
trapped.
From that time, he believed in
the old saying that ""Shoulders
will never grow taller than the
head.""",4,CC-BY,Cornelius Wekunya,,en,0207_the-wise-man.md,global-asp/asp-source,eng,Latn,asp_0207,asp
Inyang was a herd's boy.,0,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
One day...,1,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
"...he was very
hungry",2,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
He got a bird...,3,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
...and sent it home.,4,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
The bird flew...,5,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
...and landed on the hut.,6,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
People heard the bird.,7,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
Food was cooked.,8,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
They took food...,9,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
... found him under the tree.,10,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
The cows had gone.,11,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
They fed him.,12,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
His father went for the cows.,13,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
Inyang ate enough.,14,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
Inyang and the cows were taken home.,15,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
The bird had saved Inyang!!,16,CC-BY,Simon Ipoo,,en,0208_inyang-and-the-bird.md,global-asp/asp-source,eng,Latn,asp_0208,asp
"Small kitten was playing in the garden. She saw a fruit on the tree and wanted to eat it. She was very small to climb the tree. But she had lot of courage and decided to climb the tree. With lot of effort, it finally climbed and tree and ate the fruit. Suddenly, it started raining and the kitten was frightened. It did not know how to come down. One boy saw the kitten and came to catch it. He brought a ladder to use for climbing the tree. Kitten called her monkey friend for help. The monkey took the kitten on its back and jumped from the tree and safely rescued the brave kitten.",0,CC-BY,Avinash Kumar,,en,0208_the-brave-kitten.md,global-asp/pb-source,eng,Latn,pb_0208,pb
"Once upon a time, there lived a man
called Mairu in Bubaali Village.He
liked to eat meat so much.",0,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"One day, the chairman of Bubaali
village invited all the villagers to his
wedding that was to take place at
his home.",1,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"Then Mairu also heard that there
was another wedding in Nabuyanja
village.
""Ugh! ugh! ugh!Two parties on the
same day!"" Mairu imagined.",2,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"""I must attend both parties,"" ha ha
ha said. ""I will first walk to Bubaali
then come back to Nabuyanja.""",3,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"Mairu woke up very early in the
morning and walked to Bubaali
village. He looked around and saw
that the party had not yet started.
""I will go back to Nabuyanja and
return to Bubaali later,"" Mairu
suggested to him self, yes! yes!
hope i will not be late.",4,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"Mairu walked gently back to Bubaali
hoping to find the meat ,rice,sodas
and matooke ready. He was now
very hungry. When he arrived, men
and women were still preparing the
food.",5,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"""I left cooks at Bubaali preparing to
cook,"" he thought. ""The food must
be ready now."" Mairu decided to
walk back to Nabuyanja under hot
sunshine , i will not loose hope he
added!",6,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"Mairu arrived at the Bubaali party,
people had already eaten and
cleaned the utensils. Guests were
giving presents to the bride and the
groom. Mairu was very
disappointed. he looked displaced
and every one became concerned.
but his target was to eat enough .",7,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
". He decided to walk back to
Nabuyanja village. Because he was
hungry and tired, he could not walk
fast any more.",8,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"When he arrived at Nabuyanja
village, the food was over and it
was time for the bride and groom
giving a speech.",9,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"Upon hearing that there was no
food, Mairu fell and fainted. He had
missed meat from both parties. All
he got was some posho and beans
on a small plate yet his target was
to eat meat.",10,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"gently ,he walked back home
cursing never to serve two masters
at ago.",11,CC-BY,Mutugi Kamundi,,en,0209_greedy-mairu.md,global-asp/asp-source,eng,Latn,asp_0209,asp
"One Day man went to forest and to see the forest, Practice the music over there. He found the some good decent place over there and found one interesting Big Mushroom over there. He started sitting over the Mushroom and practicing over there for a while. After a few days of Practicing the Birds and Animals are started listening to music of him.",0,CC-BY,Ajay Puttam,,en,0209_the-man-likes-to-sing.md,global-asp/pb-source,eng,Latn,pb_0209,pb
Tingi lived with his grandmother.,0,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
He used to look after the cows with her.,1,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
One day the soldiers came.,2,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
They took the cows away.,3,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
Tingi and his grandmother ran away and hid.,4,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
They hid in the bush until night.,5,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
Then the soldiers came back.,6,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
Grandmother hid Tingi under the leaves.,7,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
"One of the soldiers put his foot right on him, but he kept quiet.",8,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
"When it was safe, Tingi and his grandmother came out.",9,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
They crept home very quietly.,10,CC-BY,Ingrid Schechter,,en,0210_tingi-and-the-cows.md,global-asp/asp-source,eng,Latn,asp_0210,asp
"Once upon a time, there was a goat called Igodhoobe. Igodhoobe the goat was the king of farm animals and birds. He lived a good life. One day, Igodhoobe the goat called all the animals and birds to a meeting.",0,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"""My friends, I have called you because I had a dream,"" said Igodhoobe the king. All the animals and birds kept quiet. They listened to their king carefully.",1,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"""I dreamed that there was no food or water left in the land. Many of our relatives died!"" said Igodhoobe the king. When the animals and the birds heard the dream, they were worried. ""What shall we do?"" asked the cat.",2,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"The hen and the duck had an idea. They said, ""Let each one of us bring food and put it in the king's store."" All the animals agreed with this idea.",3,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"Igodhoobe the king made a rule. He said, ""Get ropes. Tie up anyone who does not bring food to my store. Then carry him to me.""",4,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"Soon after this, it was time for a new king to rule over the farm. All the animals and birds met and elected the cat as their new king.",5,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"But Igodhoobe the goat refused to agree that the cat was king. ""I'm the king. There is no other king. I can't obey any other animal,"" said Igodhoobe the goat.",6,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
"The animals took food to the new king's store. But Igodhoobe the goat did not take anything. ""When Igodhoobe the goat was king, we all obeyed him. Now he does not want to obey our new king. What shall we do to him?"" asked the cow.",7,CC-BY,Alice Nakasango,Cornelius Wambi Gulere,en,0211_goat-the-false-king.md,global-asp/asp-source,eng,Latn,asp_0211,asp
